Series,Sa2_main11,GCCSA_Name,LGA_NAME_2013,SA4_Name,SA3_Name,SA2_Name,CODE_1,Name_1,Code_2,Name_2,SC2_2011,SC2_2013,SC2_2016,SC2_2021,SC2_2026,SC2_2031,SC2_2036,SC2_2041
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,F,Wholesale Trade,37,Other Goods Wholesaling,63.15106544,67.45523389,73.49038101,83.08583753,89.25289151,92.75881632,97.91372341,111.7454065
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,F,Wholesale Trade,38,Commission-Based Wholesaling,0,0,0,0,0,0,0,0
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,G,Retail Trade,39,Motor Vehicle and Motor Vehicle Parts Retailing,29.72797879,29.43589275,30.46796739,30.9209976,31.54115942,31.78389468,32.1411212,18.43220717
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,G,Retail Trade,40,Fuel Retailing,35.95739459,35.26191619,34.21196746,31.67555854,25.94672045,18.42289861,15.51193164,37.80281554
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,G,Retail Trade,41,Food Retailing,489.0076804,483.7628727,502.3541243,517.9919598,541.3856504,554.4950808,565.6062668,320.3040844
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,G,Retail Trade,42,Other Store-Based Retailing,665.450574,664.315268,716.4862666,789.9776685,858.7289879,924.4283699,956.3053746,1181.981785
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,G,Retail Trade,43,Non-Store Retailing and Retail Commission-Based Buying and/or Selling,0,0,0,0,0,0,0,0
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,H,Accommodation and Food Services,44,Accommodation,11.76969036,12.01071474,12.54319627,13.91070004,15.14046676,16.98102765,17.90889704,15.89866626
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,H,Accommodation and Food Services,45,Food and Beverage Services,439.1370433,456.4825471,492.6261121,538.8529234,595.656673,688.2131134,734.7055765,771.2447052
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,I,"Transport, Postal and Warehousing",46,Road Transport,29.08453849,28.76319707,32.54577942,22.80720911,24.97614313,30.01539406,34.65845503,41.66222967
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,I,"Transport, Postal and Warehousing",47,Rail Transport,13.98543958,12.59884205,13.00767364,18.20499552,21.22875406,25.15601658,28.31074946,20.3454414
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,I,"Transport, Postal and Warehousing",48,Water Transport,0,0,0,0,0,0,0,0
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,I,"Transport, Postal and Warehousing",49,Air and Space Transport,0,0,0,0,0,0,0,0
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,I,"Transport, Postal and Warehousing",50,Other Transport,0,0,0,0,0,0,0,0
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,I,"Transport, Postal and Warehousing",51,Postal and Courier Pick-up and Delivery Services,14.18054002,13.47320872,15.27329884,22.04768704,28.6018954,36.24410865,42.6336096,22.87610096
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,I,"Transport, Postal and Warehousing",52,Transport Support Services,47.13740261,46.79335587,54.79160052,72.27647109,89.62975472,102.6730075,115.1723458,136.7688276
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,I,"Transport, Postal and Warehousing",53,Warehousing and Storage Services,59.93809538,62.04755818,74.95933127,93.30961299,110.9817997,118.8249747,126.7424163,148.7430556
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,J,Information Media and Telecommunications,54,Publishing (except Internet and Music Publishing),6.880982701,4.983104548,4.932446859,8.067669997,7.815386122,8.19751545,8.985016587,17.47464504
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,J,Information Media and Telecommunications,55,Motion Picture and Sound Recording Activities,10.55523238,8.755626028,9.428481257,19.71678874,12.70587284,14.77214885,16.76574716,21.35383665
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,J,Information Media and Telecommunications,56,Broadcasting (except Internet),63.17598056,48.16071325,51.04615093,103.142756,83.95047051,88.48062416,96.72071533,108.7663319
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,J,Information Media and Telecommunications,57,Internet Publishing and Broadcasting,0,0,0,0,0,0,0,0
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,J,Information Media and Telecommunications,58,Telecommunications Services,290.6828711,231.6420576,243.5432918,133.4632047,176.1570577,181.9298652,174.8559206,144.0749948
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,J,Information Media and Telecommunications,59,"Internet Service Providers, Web Search Portals and Data Processing Services",7.416668301,5.744588266,5.7531182,6.621693369,5.988833223,6.631128557,8.75684351,12.94614248
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,J,Information Media and Telecommunications,60,Library and Other Information Services,75.34091181,54.32877218,47.54632616,87.28933546,79.9721316,81.2917654,86.62091386,87.76757231
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,K,Financial and Insurance Services,62,Finance,562.0838339,547.1355606,638.1478234,786.6294716,840.9372692,930.1921095,840.7864785,740.9679687
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,K,Financial and Insurance Services,63,Insurance and Superannuation Funds,43.9817142,46.17369828,59.12592234,75.84821254,85.77865589,98.90572996,89.48259677,65.55621165
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,K,Financial and Insurance Services,64,Auxiliary Finance and Insurance Services,15.58803281,16.3293446,21.17098469,29.32456905,34.27950064,40.90482265,37.88989695,24.66177395
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,L,"Rental, Hiring and Real Estate Services",66,Rental and Hiring Services (except Real Estate),30.57525064,34.28989315,39.71263616,45.26176577,53.29560266,59.63151646,69.73113828,80.96906116
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,L,"Rental, Hiring and Real Estate Services",67,Property Operators and Real Estate Services,28.27086795,29.78942661,32.31446628,36.69890826,41.60149042,44.10780483,51.74405083,57.81953998
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,M,"Professional, Scientific and Technical Services",69,"Professional, Scientific and Technical Services (Except Computer System Design and Related Services)",82.88498364,93.733162,115.4784571,144.9948754,175.078553,225.969959,270.1959728,290.8169806
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,M,"Professional, Scientific and Technical Services",70,Computer System Design and Related Services,24.61328653,28.62128379,37.94825982,60.28217785,87.25967118,130.0355967,165.7022358,229.1806159
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,N,Administrative and Support Services,72,Administrative Services,235.003114,230.2857988,259.2552923,291.1011679,336.9548772,418.7220234,463.1781438,477.4967833
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,N,Administrative and Support Services,73,"Building Cleaning, Pest Control and Other Support Services",48.95810921,47.39845939,51.92328475,64.66664347,76.14380023,87.86178844,94.79122259,125.0809845
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,O,Public Administration and Safety,75,Public Administration,74.38784378,77.22689203,87.08111301,97.13504479,102.3412663,112.6667256,125.7004858,130.0640483
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,O,Public Administration and Safety,76,Defence,0,0,0,0,0,0,0,0
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,O,Public Administration and Safety,77,"Public Order, Safety and Regulatory Services",89.92287177,90.57940984,103.4641246,123.8011751,143.1877306,168.8276362,196.8010367,232.486873
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,P,Education and Training,80,Preschool and School Education,247.0555972,242.4363508,272.2827083,336.3994194,397.9983624,462.4322607,522.9580867,589.4278684
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,P,Education and Training,81,Tertiary Education,32.2518944,30.8347474,35.45392397,45.21687257,60.46042172,80.73930097,98.10302457,156.5480298
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,P,Education and Training,82,"Adult, Community and Other Education",34.3337002,33.33715025,39.46541014,39.16169352,56.64302632,78.99009941,99.12764845,55.60922924
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,Q,Health Care and Social Assistance,84,Hospitals,40.61384789,38.07612376,39.584803,49.94948064,63.25141061,75.30832532,90.50074852,104.4481431
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,Q,Health Care and Social Assistance,85,Medical and Other Health Care Services,103.1318922,104.5623597,117.3987271,139.9473608,162.1275761,176.3349371,200.0459063,223.8586655
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,Q,Health Care and Social Assistance,86,Residential Care Services,0,0,0,0,0,0,0,0
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,Q,Health Care and Social Assistance,87,Social Assistance Services,255.5582358,262.7834739,304.0650122,372.9369053,452.9370509,512.1831829,594.8424151,663.7917412
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,R,Arts and Recreation Services,89,Heritage Activities,0,0,0,0,0,0,0,0
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,R,Arts and Recreation Services,90,Creative and Performing Arts Activities,5.228682193,5.150905685,5.509515348,3.809127245,6.030745618,7.477373343,8.625677943,12.36363802
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,R,Arts and Recreation Services,91,Sports and Recreation Activities,41.30386004,41.44510829,46.5689664,56.08055246,61.56082172,73.95715437,82.724103,87.88888034
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,R,Arts and Recreation Services,92,Gambling Activities,10.98202842,10.88947348,11.20960839,10.94301536,12.50418769,12.62996837,13.01225703,12.61251741
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,S,Other Services,94,Repair and Maintenance,35.09517043,36.08071116,41.220482,39.57085298,42.90041988,51.70943171,54.35054185,54.7932303
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,S,Other Services,95,Personal and Other Services,94.1948843,100.347716,113.5339207,138.549766,160.1552443,184.268854,197.4472747,203.5133777
POW,303011048,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Cannon Hill,S,Other Services,96,Private Households Employing Staff and Undifferentiated Goods- and Service-Producing Activities of Households for Own Use,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,A,"Agriculture, Forestry and Fishing",1,Agriculture,1.761021664,2.107716573,2.479342238,2.869482668,3.430318298,3.850512096,4.214620471,4.567054197
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,A,"Agriculture, Forestry and Fishing",2,Aquaculture,0.00872169,0.01058055,0.013287792,0.01770815,0.025824834,0.035317789,0.040895231,0.049701371
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,A,"Agriculture, Forestry and Fishing",3,Forestry and Logging,0.052434909,0.067844189,0.083429235,0.092520112,0.07467233,0.079065541,0.084661872,0.120328208
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,A,"Agriculture, Forestry and Fishing",4,"Fishing, Hunting and Trapping",0.131341505,0.161578177,0.214844755,0.268135491,0.352039482,0.432367585,0.49788592,0.532565708
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,A,"Agriculture, Forestry and Fishing",5,"Agriculture, Forestry and Fishing Support Services",0.148855922,0.191834201,0.239600304,0.294911103,0.370110293,0.47731019,0.544678549,0.530658505
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,B,Mining,6,Coal Mining,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,B,Mining,7,Oil and Gas Extraction,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,B,Mining,8,Metal Ore Mining,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,B,Mining,9,Non-Metallic Mineral Mining and Quarrying,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,B,Mining,10,Exploration and Other Mining Support Services,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,11,Food Product Manufacturing,247.7678896,252.5967658,253.5869917,237.0788504,239.8389457,223.994496,217.9328403,208.9368086
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,12,Beverage and Tobacco Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,13,"Textile, Leather, Clothing and Footwear Manufacturing",0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,14,Wood Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,15,"Pulp, Paper and Converted Paper Product Manufacturing",0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,16,Printing (including the Reproduction of Recorded Media),5.57404446,5.2850491,4.495855369,5.706092146,2.534238565,4.940747818,4.577572998,4.013610276
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,17,Petroleum and Coal Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,18,Basic Chemical and Chemical Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,19,Polymer Product and Rubber Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,20,Non-Metallic Mineral Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,21,Primary Metal and Metal Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,22,Fabricated Metal Product Manufacturing,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,23,Transport Equipment Manufacturing,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,24,Machinery and Equipment Manufacturing,8.173025901,8.981075027,9.748701059,9.254463005,9.982985201,10.28430211,10.57994468,12.61936842
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,C,Manufacturing,25,Furniture and Other Manufacturing,4.404013678,4.594532714,4.212745258,2.907247423,2.308523172,4.741148394,4.63414799,4.398495549
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,D,"Electricity, Gas, Water and Waste Services",26,Electricity Supply,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,D,"Electricity, Gas, Water and Waste Services",27,Gas Supply,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,D,"Electricity, Gas, Water and Waste Services",28,"Water Supply, Sewerage and Drainage Services",0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,D,"Electricity, Gas, Water and Waste Services",29,"Waste Collection, Treatment and Disposal Services",0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,E,Construction,30,Building Construction,32.74155966,32.29271661,30.85507436,24.54632036,22.89541453,20.6102585,22.69246718,29.92275575
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,E,Construction,31,Heavy and Civil Engineering Construction,2.938372863,3.03924463,2.997327328,2.464442977,2.460089453,2.296693416,2.511908467,5.257079008
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,E,Construction,32,Construction Services,162.905317,160.4670778,153.317642,125.5148078,118.7567872,110.28941,123.7267391,136.3744592
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,F,Wholesale Trade,33,Basic Material Wholesaling,6.872305041,7.449700609,7.674864699,7.715607348,7.706413274,7.357615324,7.290724119,5.871852943
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,F,Wholesale Trade,34,Machinery and Equipment Wholesaling,2.476957331,2.696051655,2.778737614,2.731538731,2.68766755,2.499857108,2.450977403,1.954317496
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,F,Wholesale Trade,35,Motor Vehicle and Motor Vehicle Parts Wholesaling,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,F,Wholesale Trade,36,"Grocery, Liquor and Tobacco Product Wholesaling",9.859264972,11.08342201,11.92285371,12.18956839,12.84354786,13.11341981,13.36308455,14.82511758
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,F,Wholesale Trade,37,Other Goods Wholesaling,8.426367573,9.1652051,9.530862977,9.959321941,10.30264199,10.27038472,10.36711672,10.4139996
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,F,Wholesale Trade,38,Commission-Based Wholesaling,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,G,Retail Trade,39,Motor Vehicle and Motor Vehicle Parts Retailing,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,G,Retail Trade,40,Fuel Retailing,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,G,Retail Trade,41,Food Retailing,64.49678995,60.80397858,60.49815189,59.68501219,58.83081473,57.25796744,54.93702638,32.07778536
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,G,Retail Trade,42,Other Store-Based Retailing,101.9043723,96.4505416,99.35280313,104.0218176,106.6558544,109.4059062,106.476298,86.59355936
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,G,Retail Trade,43,Non-Store Retailing and Retail Commission-Based Buying and/or Selling,6.407059185,7.77923958,10.130375,11.38328959,12.82328102,14.22777497,14.50925268,52.9638077
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,H,Accommodation and Food Services,44,Accommodation,3.239453046,3.240623529,3.23700761,3.307720595,3.326816869,3.563209298,3.566348197,3.040048011
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,H,Accommodation and Food Services,45,Food and Beverage Services,193.4499282,196.0507397,201.7438334,203.0552331,208.6857257,230.5123757,233.4177088,240.3422802
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,I,"Transport, Postal and Warehousing",46,Road Transport,434.9036918,417.3679507,441.2175952,460.384704,476.7174832,486.9517889,471.8466689,231.051552
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,I,"Transport, Postal and Warehousing",47,Rail Transport,3.624468554,3.130837003,2.992996861,4.26602877,4.55895469,4.696365468,4.518892219,213.4434118
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,I,"Transport, Postal and Warehousing",48,Water Transport,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,I,"Transport, Postal and Warehousing",49,Air and Space Transport,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,I,"Transport, Postal and Warehousing",50,Other Transport,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,I,"Transport, Postal and Warehousing",51,Postal and Courier Pick-up and Delivery Services,5.311218881,4.774523,4.984013625,7.375497131,8.634859991,9.555563634,9.646896708,22.32440193
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,I,"Transport, Postal and Warehousing",52,Transport Support Services,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,I,"Transport, Postal and Warehousing",53,Warehousing and Storage Services,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,J,Information Media and Telecommunications,54,Publishing (except Internet and Music Publishing),0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,J,Information Media and Telecommunications,55,Motion Picture and Sound Recording Activities,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,J,Information Media and Telecommunications,56,Broadcasting (except Internet),0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,J,Information Media and Telecommunications,57,Internet Publishing and Broadcasting,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,J,Information Media and Telecommunications,58,Telecommunications Services,11.34478723,11.32466707,13.60111808,7.765235444,11.38912296,12.70599279,12.00254018,12.09691987
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,J,Information Media and Telecommunications,59,"Internet Service Providers, Web Search Portals and Data Processing Services",0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,J,Information Media and Telecommunications,60,Library and Other Information Services,14.35233792,12.76791616,12.5679507,21.33413096,20.58669056,22.72395565,24.23458342,24.31587065
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,K,Financial and Insurance Services,62,Finance,5.465933195,4.960437309,6.338392694,9.334196976,10.76577014,12.99757966,11.7277543,11.68011075
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,K,Financial and Insurance Services,63,Insurance and Superannuation Funds,2.843259847,2.791978118,3.909944814,5.966649887,7.248744137,9.106529365,8.258784741,6.668150609
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,K,Financial and Insurance Services,64,Auxiliary Finance and Insurance Services,2.026279058,1.984658766,2.816619076,4.511295768,5.653317309,7.326109614,6.747570843,4.752067755
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,L,"Rental, Hiring and Real Estate Services",66,Rental and Hiring Services (except Real Estate),10.58188138,10.64920584,11.40499683,11.38723868,11.99769202,12.0504817,13.39952386,19.4585544
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,L,"Rental, Hiring and Real Estate Services",67,Property Operators and Real Estate Services,123.809157,121.3437344,124.1639562,123.263925,123.8869485,117.7159862,130.7244284,140.2951666
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,M,"Professional, Scientific and Technical Services",69,"Professional, Scientific and Technical Services (Except Computer System Design and Related Services)",80.42502699,86.03155112,93.52714236,102.5475767,108.0028687,125.9547322,136.2344221,133.967883
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,M,"Professional, Scientific and Technical Services",70,Computer System Design and Related Services,28.22518465,30.93273575,36.14653738,49.01280409,61.77948208,83.74467063,96.80837826,127.3790435
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,N,Administrative and Support Services,72,Administrative Services,18.78652786,16.91320085,18.36254121,20.36427019,22.71017015,29.81873138,31.68866472,27.83014184
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,N,Administrative and Support Services,73,"Building Cleaning, Pest Control and Other Support Services",44.44384857,39.51272976,41.6861479,48.2604404,55.60248635,68.29285623,71.08409077,80.80436952
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,O,Public Administration and Safety,75,Public Administration,50.53665729,51.67771149,56.01174727,62.34654052,66.5171103,74.65839711,83.41447212,93.44542339
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,O,Public Administration and Safety,76,Defence,0,0,0,0,0,0,0,0
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,O,Public Administration and Safety,77,"Public Order, Safety and Regulatory Services",3.848100677,3.785340458,4.10624026,4.79630919,5.583007615,6.691224698,7.802304164,9.941945522
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,P,Education and Training,80,Preschool and School Education,196.464559,181.4471818,193.199008,226.0895028,247.5093103,269.7830521,283.1123081,342.6252763
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,P,Education and Training,81,Tertiary Education,14.92738412,13.40221402,14.65006286,18.34431584,22.87425578,28.88817655,32.84022966,57.55952903
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,P,Education and Training,82,"Adult, Community and Other Education",73.33820779,67.22774112,75.48485756,82.46849596,107.4499164,138.4666422,160.0424943,102.7488263
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,Q,Health Care and Social Assistance,84,Hospitals,63.48874894,57.63244902,58.02849493,67.03901146,73.88084424,78.59156495,86.6253491,97.42988614
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,Q,Health Care and Social Assistance,85,Medical and Other Health Care Services,155.871288,152.7100868,165.5185604,182.9190798,192.6785318,195.9517513,209.568511,229.0703871
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,Q,Health Care and Social Assistance,86,Residential Care Services,178.9024256,173.3789219,189.130412,219.8554129,251.5633843,278.7725605,315.3893199,358.6362147
POW,303011049,Greater Brisbane,Brisbane (C),Brisbane - South,Carindale,Carina,Q,Health Care and Social Assistance,87,Social Assistance Services,97.2120756,93.76767898,101.1799811,114.0607648,123.1726068,128.4976155,138.5243031,150.5991435
